http://snomed.info/sct#999004691000230108	http://snomed.info/sct#237618001	SN_237618001
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#237619009	SN_237619009
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#268519009	SN_268519009
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#290002008	SN_290002008
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#313435000	SN_313435000
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#313436004	SN_313436004
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#314771006	SN_314771006
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#314893005	SN_314893005
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#314902007	SN_314902007
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#314903002	SN_314903002
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#314904008	SN_314904008
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#395204000	SN_395204000
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#401110002	SN_401110002
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#408540003	SN_408540003
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#413183008	SN_413183008
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#420270002	SN_420270002
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#420825003	SN_420825003
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#420868002	SN_420868002
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#421075007	SN_421075007
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#421305000	SN_421305000
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#421437000	SN_421437000
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#421631007	SN_421631007
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#421750000	SN_421750000
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#421847006	SN_421847006
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#422014003	SN_422014003
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#422228004	SN_422228004
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#426705001	SN_426705001
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#426875007	SN_426875007
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#427089005	SN_427089005
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#443694000	SN_443694000
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#444073006	SN_444073006
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#445353002	SN_445353002
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#609561005	SN_609561005
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#609562003	SN_609562003
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#609572000	SN_609572000
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#703136005	SN_703136005
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#703137001	SN_703137001
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#703138006	SN_703138006
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#737212004	SN_737212004
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#739681000	SN_739681000
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#768792007	SN_768792007
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#768793002	SN_768793002
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#768794008	SN_768794008
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#1481000119100	SN_1481000119100
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#82581000119105	SN_82581000119105
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#112991000000101	SN_112991000000101
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#335621000000101	SN_335621000000101
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#368711000119106	SN_368711000119106
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#385041000000108	SN_385041000000108
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#816067005	SN_816067005
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#1142044000	SN_1142044000
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#1196922005	SN_1196922005
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#1196923000	SN_1196923000
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#1217044000	SN_1217044000
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#1217068008	SN_1217068008
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#1217674007	SN_1217674007
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#1222660008	SN_1222660008
http://snomed.info/sct#999004691000230108	http://snomed.info/sct#1255271005	SN_1255271005
http://snomed.info/sct#999003371000230102	http://snomed.info/sct#315051004	SN_315051004
