http://smartlifehealth.info/smh#86e1145a-4603-4a90-8ed6-e8609892de2b	http://snomed.info/sct#400974009	SN_400974009
http://smartlifehealth.info/smh#86e1145a-4603-4a90-8ed6-e8609892de2b	http://snomed.info/sct#407554009	SN_407554009
http://smartlifehealth.info/smh#86e1145a-4603-4a90-8ed6-e8609892de2b	http://snomed.info/sct#407556006	SN_407556006
http://smartlifehealth.info/smh#86e1145a-4603-4a90-8ed6-e8609892de2b	http://snomed.info/sct#707303003	SN_707303003
http://smartlifehealth.info/smh#86e1145a-4603-4a90-8ed6-e8609892de2b	http://snomed.info/sct#716579001	SN_716579001
http://smartlifehealth.info/smh#86e1145a-4603-4a90-8ed6-e8609892de2b	http://snomed.info/sct#707304009	SN_707304009
http://smartlifehealth.info/smh#86e1145a-4603-4a90-8ed6-e8609892de2b	http://snomed.info/sct#945871000000107	SN_945871000000107
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#23154005	SN_23154005
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#42689008	SN_42689008
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#49844009	SN_49844009
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#53813002	SN_53813002
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#163031004	SN_163031004
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#174255007	SN_174255007
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#271650006	SN_271650006
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#314451001	SN_314451001
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#400975005	SN_400975005
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#407555005	SN_407555005
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#407557002	SN_407557002
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#716632005	SN_716632005
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#1091811000000102	SN_1091811000000102
http://smartlifehealth.info/smh#ED689256-A477-445F-A65E-B2FD58F0AC3F	http://snomed.info/sct#945851000000103	SN_945851000000103
